,id_enterprise,enterprise_name,score_avg,title,date,score,score_balanced,score_culture,score_opportunities,score_wage_advantages,score_leader_team,score_recommend,score_point_of_view,score_pdg,employee_type,employee_job,employee_city,review_intro,review_advantages,review_disadvantages,review_advises,useful_times
733,13668,cerema,3.9,Stage,Tue Jan 15 2019 12:02:49 GMT-0800 (PST),4.0,5.0,4.0,1.0,1.0,3.0,Recommande,Point de vue négatif,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",J'ai travaillé chez cerema à  moins d'un an,"Autonomie,  compétences des collègues",Incertitudes sur l'avenir de l'entreprise,,0
734,13668,cerema,3.9,Chargé d'études,Fri Sep 28 2018 06:47:11 GMT-0700 (PDT),2.0,4.0,1.0,3.0,4.0,2.0,,,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",Je travaille chez cerema à ,"Plusieurs thématiques de recherche, avantages de la fonctionne publique","Peu de flexibilité, réductions du personnel",,0
735,13668,cerema,3.9,Agent d'appui,Thu Aug 30 2018 00:35:32 GMT-0700 (PDT),4.0,4.0,4.0,4.0,3.0,4.0,Recommande,Point de vue positif,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",J'ai travaillé chez cerema à  moins d'un an,Polyvalence dans les fonctions du quotidien,Les contrats de courts dure pour les vacataires,Très ouvert et soucieux de vous et de votre bien être au quotidien dans votre espace de travail,0
736,13668,cerema,3.9,Projet intéressant,Fri Aug 17 2018 13:33:03 GMT-0700 (PDT),4.0,5.0,4.0,2.0,2.0,3.0,Recommande,Point de vue neutre,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",J'ai travaillé chez cerema à  moins d'un an,"Projets intéressant, Bonne ambiance, Confiance, Foyer","Pas de tickets resto
Peu de perspective d'évolution",,0
737,13668,cerema,3.9,Dream Job,Fri May 25 2018 12:20:36 GMT-0700 (PDT),4.0,,,,,,Recommande,Point de vue positif,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",Je travaille chez cerema à  depuis moins d'un an,"- Collaborateurs passionnés, ils ne sont pas là que pour le salaire
- Projets au profit des citoyens et pas aux grandes boites
- Temps libre
- Les autres avantages de la fonction publique","- Inconvénients de la fonction publique
-  Manque de team work et client communication
- Stratégie de fermeture","-Diminuez le nombre de directeurs et leurs directeurs
- Direction techniques et directions régionales ?????????????????????????????? ? ? ?",0
738,13668,cerema,3.9,stages intéressants proposés par le Cerema Sud-Ouest,Fri Apr 06 2018 01:55:39 GMT-0700 (PDT),5.0,5.0,5.0,3.0,2.0,3.0,Recommande,Point de vue neutre,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",Je travaille chez cerema à  depuis moins d'un an,"-très bonne ambiance avec l'équipe,
- établissement public jeune et dynamique
- Beaucoup d'autonomie et d'aide
- Mission très intéressantes et enrichissantes
- chef de groupe très à l'écoute des stagiaires
- des géomaticiens toujours disponible pour les stagiaires, malgré leur charge de travail,
- Une pause café tous les matins c'est génial : opportunité à connaître l'équipe
- des projets très intéressants et... valorisants.","- Pas de ticket resto,
- trop chère la restauration sur place pour un stagiaire,
- problème du transport en commun :  le bus passe toutes les 30 minutes.",oui,0
739,13668,cerema,3.9,avis positive,Wed May 10 2017 02:30:53 GMT-0700 (PDT),4.0,4.0,3.0,3.0,3.0,3.0,Recommande,Point de vue positif,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",J'ai travaillé chez cerema à temps plein plus d'un an,"transport, subvention de restaurant. Pique nique est souvent organisée. L'environnement de travail est sympathique","Pas de ticket restaurant, l'équipe de travail n'est plus jeune.",,0
740,13668,cerema,3.9,Ancien stagaire,Sun Apr 09 2017 11:53:41 GMT-0700 (PDT),4.0,5.0,4.0,,,,,,,Ancien intérimaire,Intérimaire anonyme,"Bron, Rhône-Alpes",J'ai travaillé chez cerema à  moins d'un an,"beaucoup d'autonomie
une bonne ambiance entre l'équipe","public ,motivation  et salaire pas assez",,0
741,13668,cerema,3.9,Expérience enrichissante,Sun Jan 29 2017 02:47:00 GMT-0800 (PST),3.0,4.0,3.0,2.0,3.0,4.0,,,,Ancien stagiaire,Stagiaire anonyme,,J'ai travaillé chez cerema à ,"la diversité des profils 
une opportunité pour apprendre et découvrir le métier de la recherche scientifique dans le but de résoudre des problèmes du quotidien","Manque d'organisation
la restauration est trop chère pour un stagiaire",,0
742,13673,Paris Inn Group,2.2,Très formateur,Wed Nov 06 2019 13:35:59 GMT-0800 (PST),5.0,,,,,,,,,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à  moins d'un an,"- Très bon environnement & collègues
- Société en pleine croissance",- changement d'effectifs trop fréquent,,0
743,13673,Paris Inn Group,2.2,Le groupe Paris Inn est loin de ses salariés,Thu Oct 17 2019 10:50:40 GMT-0700 (PDT),3.0,1.0,2.0,4.0,2.0,2.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à temps plein plus d'un an,Les deux hotels pour lesquels je travaillais ne présentaient pas vraiment d’avantages,"Pas de communication entre les opérationnels et le sièges, salaires bas, pas de reconnaissance.",,0
744,13673,Paris Inn Group,2.2,la rentabilité sans tenir compte des collaborateurs,Wed May 08 2019 08:21:39 GMT-0700 (PDT),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue neutre,,Ancien stagiaire,Revenue Manager Assistant,Paris,Je travaille chez Paris Inn Group à temps plein depuis plus de 3 ans,"une bonne école, apprendre la résistance au stress","pas de respect des collaborateurs (turn-over très important) : salaire au minimum, pas d'avantage sociaux, horaires à rallonge (même pendant les congés), heures supp non payées (et non récupérées),. Mauvais équilibre vie pro-vie perso.","Richard Branson dit ""Si prenez soin de vos employés, ils prendront soin de votre entreprise."" et cette pensée doit être intégrée dans la politique de l'entreprise",1
745,13673,Paris Inn Group,2.2,Super boite en pleine expansion,Fri Apr 26 2019 01:28:33 GMT-0700 (PDT),5.0,4.0,5.0,4.0,5.0,1.0,Recommande,,,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à  moins d'un an,"Pleins de nouveaux projets, grosse responsabilisation",Gros gap entre le management et le reste des équipes,,0
746,13673,Paris Inn Group,2.2,Une entreprise dynamique,Thu Oct 25 2018 01:51:58 GMT-0700 (PDT),4.0,4.0,4.0,4.0,4.0,4.0,Recommande,Point de vue positif,,Ancien stagiaire,Revenue Manager Assistant,Paris,Je travaille chez Paris Inn Group à temps plein depuis plus d'un an,Une entreprise dans laquelle on peut rapidement prendre des responsabilités si on ose. Un partage d’informations important de la part des dirigeants sur la stratégie. Sa croissance rapide permet de pouvoir élargir le scope de son poste sans être stoppé par des process d’évolution figés comme dans les grands groupes. Du coup si on a envie d’apprendre hors de son périmètre on se sent libre de le faire.,"Quand on débute dans l’entreprise, l’absence de procédures cadrées peut être déstabilisante si on vient d’un grand groupe : il faut de la souplesse et de l’agilité. Il manque parfois d’échanges de best practices entre les départements.",Favoriser l’intégration des nouveaux collaborateurs en leur laissant plus de temps pour prendre leurs marques,1
747,13673,Paris Inn Group,2.2,Formateur avec les avantages et inconvients,Tue Oct 23 2018 02:54:49 GMT-0700 (PDT),3.0,3.0,1.0,3.0,2.0,,,,,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à temps plein,"Formateur, polyvence du poste. 
Un avantage pour premier/ deuxième poste. 
Equipe siège : bonne entente de manière générale. 
Equipe hôtel : Agréable","Parfois, manque de reconnaissance, peu de motivation et à tort car il y a des challenges intéressants","Fédérer les équipes (siège et hôtels), et les encourager car beaucoup s'investissent dans leur travail. 
Valeurs du groupe à développer.",1
748,13673,Paris Inn Group,2.2,Société toxique,Tue Oct 16 2018 08:05:00 GMT-0700 (PDT),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à temps plein,"Le seul avantage à été de travailler aux côtés de collaborateurs formidables (au siège et dans les hôtels), excepté la Direction Générale.","Une Direction Générale malveillante qui insulte et ne respecte pas ses employés : mails assassins avec la terre entière en copie pour toujours plus d’humilIation, échanges verbaux violents et utilisation à gogo de lettres d’avertissement. Une pression inouïe, peu de moyens et de ressources pour travailler dans de bonnes conditions. Une entreprise qui est aussi un mauvais payeur pour ses fournisseurs. Quel dommage... quand on connaît la qualité des équipes qui sont en or ! 
Pour résumer, les valeurs clamées haut et fort par la DG sont un mensonge : 
- détermination = gagner à tout prix quitte à mentir et à écraser
- respect = humiliations quotidiennes
- partage = surtout pas avec les collaborateurs mais plutôt avec le réseau de banquiers et d’avocats !
Le management est un savoir-faire que la DG n’a jamais dû apprendre. Bref, c’est une entreprise où l’épanouissement professionnel n’est pas au rendez-vous !",Inutile : si c’était à refaire elle referait pareil.,3
749,13673,Paris Inn Group,2.2,Esclavage du 21ème siècle,Fri Jul 27 2018 03:12:49 GMT-0700 (PDT),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à temps plein,AUCUN ! Uniquement votre salaire et beaucoup beaucoup beaucoup d'heures supplémentaires jamais récupérables.,"Entreprise  avec une belle vitrine, mais sans aucune transparence ! Le CA c'est la seule chose importante dans cette entreprise. 
""Etre le leader sur le marché hôtelier"" c'est une belle phrase mais il faut encore avoir des bases du service hôtelier : Marketing pur et dur, avec une réalité bien travestie pour faire joli sur le net. 

Le plus important c'est de remplir les hôtels, faire des délogements à gogo et ne... proposer aucun service aux clients. 
Manque de staff H24, RH qui porte un beau masque professionnel mais totalement incompétente qui vous vend du rêve mais qu'au final n'est jamais présente et qui ne mène aucune action. 

Côte humain inexistant:  vos besoins personnels n'ont pas d'importance, votre vie privée n'existe plus. L'espace personnel / repos n'existe pas et si vous avez de la chance d'avoir un espace celui-ci ressemblera à une cave avec des moucherons. Vous devez faire le travail de 5 personnes, être disponible 24h/7j (car vous êtes contacté sans cesse par votre boss) et, bien-sûr, garder le sourire !

Management / Leadership est à l'image du néant  ! Un inconnu aurait pu prendre la place. 
CE NE SONT PAS DES HÔTELIERS MAIS DES FINANCIERS ! Vive à la nouvelle Banque de France ! 
Je vous invite à postuler si vous avez toujours rêvé de travailler dans une épicerie.",Changer complètement de politique ! Bonne chance sur votre réputation sur le marché Parisien !,2
750,13673,Paris Inn Group,2.2,"Evitez cette entreprise, c'est l'horreur",Mon Jun 18 2018 02:36:53 GMT-0700 (PDT),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à temps plein,On n'a pas d'avantages. Chez Paris Inn on charge les employées 400 EUR la nuit dans ces hôtels. C'est ridicule!,"Je ne sais pas où ils'ont trouvé le Directeur Général (Grégory Pourrin) du groupe. C'est une personne super désagréable, pas possible d'avoir un dialogue avec lui. Les employées ne comptent pas. Diriger comme les Allemands dans les années 30/40, non merci.
La directrice RH parle beaucoup, promet beaucoup mais à la fin... rien. Elle n'est pas sérieuse. 
La directrice FINANCE n'a aucune idée du leadership.","Arrêtez de penser qu'au profit. Arrêtez de mentir... vous n'avez pas une qualité des leadership comme Marriott ou Hilton.
Vous pensez BIG mais vous oubliéz les PETITS, vos employées. Sans nous vous êtes RIEN!",3
751,13673,Paris Inn Group,2.2,Paris Inn c’est du vent,Wed Jun 13 2018 12:27:56 GMT-0700 (PDT),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,,Ancien stagiaire,Revenue Manager Assistant,Paris,J'ai travaillé chez Paris Inn Group à temps plein plus de 3 ans,Aucun avantages vu l’indifference De la Dirsction vis à vis des collaborateurs,"Aucune considération, une Direction Générale avec qui il est impossible de dialoguer, un service des Ressources Humaines géré par une incompétente qui pense révolutionner le secteur....","Changez tous simplement de direction, Monsieur G. P. En premier puis Mademoiselle C.C.",2
752,13673,Paris Inn Group,2.2,Le pire des employeurs du monde,Sat Jun 09 2018 04:11:31 GMT-0700 (PDT),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,,Ancien employé,Employé anonyme,Paris,J'ai travaillé chez Paris Inn Group à temps plein plus de 3 ans,Bels hôtels mais très petits,"On a eu peur de la direction générale. Du stress et de la pression jaque jour. Pleins d'heures supplémentaires sans compensation, sans dire merci. Salaires non competitives et pas d'augmentations. Pas de respect pour les salariés. Pas de ""people skills"", pas de ""soft skills"", pas de ""leadership""... très triste.
Un ""Managing Director"" qui n'arrive pas à parler anglais... aussi triste.
Un ""Managing Director"" qui... n'arrive pas à parler à ses employées sans gueuler... encore plus triste.","Commencez à respecter vos salariés. Dépenser 500.000 EUR pour le maration de New York (invitation pour les clients et salariés) est chouette, mais si les salariés n'arrivent pas à nourir leurs familles avec vos salaires super bas... je vous laisse faire le calcul.",2
753,13673,Paris Inn Group,2.2,Mirage... à eviter,Fri May 25 2018 02:44:34 GMT-0700 (PDT),1.0,1.0,1.0,4.0,1.0,1.0,Ne recommande pas,Point de vue négatif,,Ancien employé,Employé anonyme,Paris,Je travaille chez Paris Inn Group à temps plein depuis plus de 3 ans,"Groupe en plein essort, beaux produits, bcps d'ouvertures","Zones d'ombre au niveau ressources humaines, heures supp non comptabilisées, salaires bas, pas d'avantages, aucune valorisation des employés ni sentiments d'appartenance, pas de moyens","Ce sont vos employés qui vous ramènent de l'argent, faites leur confiance, donner leur moyens et laissez les faire leur travail",3
754,13673,Paris Inn Group,2.2,pas de politique salariale,Tue Mar 06 2018 04:32:09 GMT-0800 (PST),1.0,1.0,2.0,2.0,1.0,1.0,Ne recommande pas,Point de vue neutre,,Ancien employé,Employé anonyme,Paris,Je travaille chez Paris Inn Group à temps plein,"bonne école, bonne formation, multitache","horaires à rallonge, pas d'heures supplémentaires, salaires au minimum, pas d'augmentation",mettre en place des avantages pour garder les équipes,4
755,13673,Paris Inn Group,2.2,Bof,Mon Nov 14 2016 02:48:56 GMT-0800 (PST),1.0,2.0,1.0,3.0,1.0,1.0,Ne recommande pas,Point de vue neutre,,Ancien employé,Employé anonyme,Paris,J'ai travaillé chez Paris Inn Group à ,"Aucun avantage à travailler pour Pais Inn Group.
Beaucoup d'efforts et d'investissement personnel qui ne sont jamais récompensés","Salaires Bas, horaires à ralonge même si nous sommes dans l'hôtellerie 
L'ambiance est tendue avec es équipes constamment sous pression","Revoir la politique salariale ainsi que la cohésion entre les diverses équipes et surtout, arrêtez de ne penser qu'aux profits",7
756,13676,Groupe Altice Média,3.4,Stage Interessant,Sun Mar 03 2019 07:37:44 GMT-0800 (PST),4.0,3.0,3.0,3.0,3.0,3.0,Recommande,Point de vue positif,,Stagiaire actuel,Stagiaire anonyme,Paris,Je travaille chez Groupe Altice Média à ,"Bons horaires
De bonnes responsabilités
Une bonne ambiance",Dépendence entre les différents services,,0
757,13676,Groupe Altice Média,3.4,Super!,Tue Jan 08 2019 01:11:33 GMT-0800 (PST),4.0,3.0,5.0,1.0,1.0,3.0,Recommande,Point de vue neutre,,Stagiaire actuel,Stagiaire anonyme,Paris,J'ai travaillé chez Groupe Altice Média à ,"Très bonne équipe chez A Nous Paris, grandes responsabilités et une belle confiance accordée aux stagiaires","Je n'en vois pas vraiment, le climat est vraiment bon chez A Nous Paris et il y fait bon travailler","Ne changez pas, vous êtes une très belle famille ! Les seuls inconvénients que je vois ne concernent pas A Nous Paris mais le groupe auquel le média appartient!",0
758,13676,Groupe Altice Média,3.4,grand groupe media,Mon Nov 05 2018 13:12:08 GMT-0800 (PST),3.0,,,,,,Ne recommande pas,Point de vue neutre,,Stagiaire actuel,Stagiaire anonyme,Paris,Je travaille chez Groupe Altice Média à temps plein,Grand groupe  media  et telecommunication,peu de perspectives  -  groupe en mutations avec d beaucoup de départs et donc ambiance tres moyenne,,0
759,13676,Groupe Altice Média,3.4,regie ok,Tue Feb 13 2018 07:50:04 GMT-0800 (PST),2.0,4.0,1.0,1.0,3.0,2.0,,Point de vue neutre,,Stagiaire actuel,Stagiaire anonyme,Paris,Je travaille chez Groupe Altice Média à temps plein,l'autonomie des commerciaux tous secteurs,le suivie de carrière n'est pas une priorité,,0
760,13676,Groupe Altice Média,3.4,Un parfait stage de fin d'études,Thu Nov 09 2017 02:24:17 GMT-0800 (PST),4.0,4.0,4.0,2.0,2.0,4.0,,,,Stagiaire actuel,Stagiaire anonyme,Paris,J'ai travaillé chez Groupe Altice Média à  moins d'un an,l'univers des médias est un véritable catalyseur intellectuel,"plan de licenciements le plus important de l'hexagone, un contexte d'ensemble pas toujours évident.",Une formation générale sur Excel et une sensibilisation aux enjeux collectifs,0
761,13676,Groupe Altice Média,3.4,Correct,Wed Feb 08 2017 00:36:07 GMT-0800 (PST),4.0,3.0,3.0,4.0,4.0,3.0,Recommande,Point de vue neutre,,Stagiaire actuel,Stagiaire anonyme,Paris,Je travaille chez Groupe Altice Média à  depuis moins d'un an,"Tickets restaus, salaire correct pour un secteur en difficulté, transport pris en charge à 100%",Secteur en difficulté- Sortie de PSE,n/a,0
762,13676,Groupe Altice Média,3.4,Avantages existants peut-être pas pour longtemps...,Tue Oct 18 2016 09:31:43 GMT-0700 (PDT),3.0,4.0,2.0,3.0,2.0,2.0,Recommande,Point de vue neutre,,Stagiaire actuel,Stagiaire anonyme,Paris,Je travaille chez Groupe Altice Média à ,"- bon CE (offres de concerts, expos, voyages)
- subvention de 200€ / an pour les activités extra
- chèques vacances à tarif préférentiel selon quotient familial
- PEE",- ambiance difficile depuis le rachat par P. Drahi (juin 2015) et le plan social (janvier 2016),,0
763,13676,Groupe Altice Média,3.4,"La confiance n'est pas donnée, elle se gagne",Fri Sep 09 2016 05:12:22 GMT-0700 (PDT),4.0,5.0,5.0,2.0,2.0,2.0,Recommande,Point de vue négatif,,Stagiaire actuel,Stagiaire anonyme,Paris,J'ai travaillé chez Groupe Altice Média à temps plein,"Le portefeuille de marques est très prestigieux tant côté magazines ""print"" que côté sites web.
Missions le plus souvent très intéressantes avec une large autonomie quand on a la confiance de la hiérarchie.
Collègues très sympas et intéressants des journalistes aux fonctions techniques tout le monde aime la presse, l'info, l'actualité. L'ouverture d'esprit est omniprésente.
Beaucoup de congés.","La hiérarchie n'est pas toujours très compétente, souvent débordée. Leur manque de disponibilité leur est souvent reprochée. Les grands managers ont beaucoup de pression et il y en a beaucoup qui ne peuvent faire autrement que de communiquer cette pression à leur entourage.
Salaires à négocier durement au début car après... il n'y a plus grand chose.
Entreprise en réorganisation permanente.",Soyez attentifs aux qualités humaines des managers que vous embauchez.,0
764,13676,Groupe Altice Média,3.4,Stage L'EXPRESS,Mon Sep 05 2016 02:05:23 GMT-0700 (PDT),3.0,,,,,,,,,Stagiaire actuel,Stagiaire anonyme,Paris,J'ai travaillé chez Groupe Altice Média à ,"50% du pass Navigo/imagin'R
Bonne ambiance de travail/open space
Accès au restaurant d'entreprise","Il faut tomber sur un bon maître de stage
Rémunération minimum pour un stage
Tickets restaurants à partir de 3 mois de présence dans l'entreprise",,0
765,13677,CALIDA Group,4.0,Des employés ouverts mais une organisation compliquée,Wed Apr 04 2018 09:53:54 GMT-0700 (PDT),4.0,5.0,4.0,5.0,3.0,4.0,Recommande,,Pas d'avis sur le PDG,Ancien stagiaire,Stagiaire Marketing,Annecy-le-Vieux,J'ai travaillé chez CALIDA Group à ,"Une ambiance sportive
Des opportunitées & missions multiples",Difficultés de communication intermarques et interdépartements,Etre plus claire sur le rôle de chaques départements.,0
766,13678,Logware,3.6,A FUIRE ET RAPIDEMENT,Tue Dec 10 2019 01:43:15 GMT-0800 (PST),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Coordinateur IT,Paris,Je travaille chez Logware à temps plein depuis moins d'un an,"Aucun avantage, ne perdez pas votre temps.
Que des mensonges","- Préjugé sur des simples dit
- Aucune notion de management
Fin de mission en période d'essais, on me demande de demander un congé sans soldes,  donc congé sans soldes IMPOSES et pendant ce dernier on me licencie pour motif : trop de personnes en intercontrat.

RH incompétente.

Un conseil fuyez et ne prenez jamais contact avec cette ""Entreprise"".","Un peu d'humain, de confiance et de respect en vers vos employés",0
767,13678,Logware,3.6,Très bonne expérience !,Mon Nov 04 2019 01:21:36 GMT-0800 (PST),5.0,5.0,5.0,5.0,5.0,4.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Coordinateur IT,Paris,J'ai travaillé chez Logware à temps plein plus de 3 ans,"- Une entreprise à taille humaine, à l'écoute de ses équipes
- Bonne ambiance et équipes dynamiques
- Locaux sympas, modernes et situés dans Paris
- Belles perspectives d'évolution avec des passerelles entre différents postes
- Possibilité de formations internes et externes
- Evénements d'entreprise nombreux : soirées, afterworks, sport, etc.
- Avantages sociaux : titre de transports remboursé à 100%,... tickets-restaurants, mutuelle et prévoyance ++","- Turn-over dans les équipes commerciales 
- Absence de CE",RAS - Pas de conseils,0
768,13678,Logware,3.6,Une belle première expérience !,Wed Sep 25 2019 05:21:07 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Coordinateur IT,Paris,J'ai travaillé chez Logware à temps plein plus de 3 ans,"Entreprise à l'écoute de ses collaborateurs, bonne ambiance, équipe jeune et dynamique, des locaux modernes et bien aménagés dans Paris, des perspectives d'évolution et de formation, une bonne mutuelle, des tickets-restaurants et un remboursement à 100% du titre transport, des soirées organisées dans des lieux sympas toute l'année","Pas de CE digne de ce nom, pas de restaurant d'entreprise... On fait vite le tour de la nourriture asiatique ;-)!",Pas de conseils à donner / RAS,0
769,13678,Logware,3.6,Mon expérience chez Logware,Tue Aug 27 2019 05:08:16 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Coordinateur IT,Paris,Je travaille chez Logware à temps plein depuis plus d'un an,"Autonomie, perspective d'évolution rapide, très bonne ambiance, entreprise à taille humaine et à l'écoute de ses salariés. Je recommande vivement Logware !",Pas d'inconvénients à évoquer,Ras- pas de conseils,0
770,13678,Logware,3.6,Top,Tue Aug 27 2019 04:22:12 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Coordinateur IT,Paris,Je travaille chez Logware à temps plein depuis plus de 3 ans,"Logware est une entreprise à l'esprit familial où il fait bon travailler.
Une direction à l'écoute des projets / aspirations de ses équipes.
De beaux locaux rénovés très récemment. 
Des avantages ""sociaux"" : tickets-restaurants, CE, prise en charge du pass navigo, mutuelle, prévoyance.
Des équipes RH et commerciales jeunes et impliquées.",Je ne vois pas d'inconvénients.,Je n'ai pas de conseils.,0
771,13678,Logware,3.6,Evitez cette SSII !,Fri Aug 23 2019 06:23:08 GMT-0700 (PDT),2.0,2.0,1.0,1.0,2.0,1.0,Ne recommande pas,Point de vue négatif,N'approuve pas le PDG,Employé actuel,Coordinateur IT,Paris,J'ai travaillé chez Logware à temps plein plus de 5 ans,Les tickets restaurants sont corrects. Le pass navigo est remboursé.,"Aucune écoute quand la prestation se passe mal; commerciaux incompétents en majorité, ressources humaines très antipathiques, et gestion des intercontrats absurdes. Ils abusent du mauvais état moral des consultants en inter-contrat pour leur mettre la pression afin qu'ils s'en aillent ou acceptent n'importe quoi. Pas de gestion de carrière. Pas de CE intéressant. Pas de formations. Fuyez vite !!!","Embaucher de vrais commerciaux compétents qui ont des connaissances du métier, et essayer de considérer les consultants comme LES personnes qui font vivre cette entreprise et non comme des rebuts de la société.",0
772,13678,Logware,3.6,Bonne société,Mon May 13 2019 09:38:00 GMT-0700 (PDT),5.0,5.0,4.0,4.0,3.0,4.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Coordinateur IT,Paris,Je travaille chez Logware à temps plein,"ESN ou il fait bon vivre, bonne ambiance et locaux agréable.",Implantation parisienne et région parisienne,,0
773,13678,Logware,3.6,A éviter absolument,Mon May 13 2019 08:17:17 GMT-0700 (PDT),2.0,1.0,2.0,1.0,2.0,2.0,Ne recommande pas,Point de vue négatif,N'approuve pas le PDG,Employé actuel,Coordinateur IT,Paris,J'ai travaillé chez Logware à temps plein moins d'un an,"100% Transport remboursé, Ticket restaurant","Salaire très bas surtout pour les étrangers (Procédure d'introduction).
Ils mettent la pression pour accepter les missions. (Même si c'est une régression pour le consultant) 
Le CE est à revoir.
Les consultants en inter-contrat doivent se présenter chaque jour au siège.
Certains ingénieurs d'affaires ne sont pas expérimentés  et pas professionnels.
Malhonnête et irresponsables","Recruter des Ingénieurs d'affaires expérimentés.
Proposer des missions intéressantes ainsi que des bons salaires aux étranges (Vous n'êtes pas la seule SSII qui est au marché)
Faire confiance aux consultants",0
774,13678,Logware,3.6,La meilleure ESN de ma carrière!,Mon May 06 2019 01:32:47 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Coordinateur IT,Paris,J'ai travaillé chez Logware à temps plein plus de 5 ans,"Après 5 ans chez Logware sur un poste de chef de projet, c'est avec regret que j'ai dû quitter l'entreprise pour tenter une nouvelle expérience en Asie.
Logware est une des rares ESN où il fait bon vivre... Equipe commerciale à l'écoute, une équipe RH au top et bienveillante, un service admin toujours dispo...
Logware vous apporte des missions qui vous permettent d'évoluer, des formations pour rester à la pointe... de votre métier et une ambiance qui donne envie de rester de vous investir..
Triste d'avoir quitté Logware mais heureux de cette superbe expérience!
Je recommande les yeux fermés","Le CE, bon c'est un détail... Pas d'intéressement",Continuez à faire confiance à vos salariés!,0
775,13678,Logware,3.6,suivi qui laisse à désirer,Mon Apr 29 2019 04:33:47 GMT-0700 (PDT),1.0,3.0,2.0,2.0,2.0,3.0,,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Coordinateur IT,Paris,Je travaille chez Logware à temps plein depuis moins d'un an,"avantage si on peut parler en  ces mots, présent dans les top list des grands groupes...","relation entre le commercial et le collaborateur qui  laisse à désirer.
des mails qui sont répondus au bon de la deuxième ou troisième relance, obligé de mettre des ultimatums pour avoir des réponses.

après je pense que ca reste du cas par cas.

CEE pas intéressant, peu d'activités avec la société
esn moyenne.",,0
776,13678,Logware,3.6,Une entreprise sympa,Thu Jan 31 2019 03:54:41 GMT-0800 (PST),4.0,,,,,,,,,Employé actuel,Ingénieur de production,Paris,Je travaille chez Logware à temps plein depuis plus de 10 ans,"suivi commercial
Salaire
Organisation d’événement en dehors du travail","léger manque de formation
rien d'autre",,0
777,13678,Logware,3.6,Expérience très enrichissante !,Mon Jan 14 2019 07:37:58 GMT-0800 (PST),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Ingénieur de production,Paris,J'ai travaillé chez Logware à temps plein plus de 3 ans,"- Missions stimulantes et variées au sein du staff Logware, 
- Ambiance chaleureuse, conviviale avec une réelle préoccupation de la direction pour le bien-être et l’épanouissement professionnelle de ses collaborateurs. 
- Possibilité d’évolution et de mobilité professionnelle en interne. 
- Locaux modernes et situés dans Paris.",Rien à signaler en particulier!,Continuez dans cette dynamique de valorisation de vos collaborateurs!,0
